,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5
ENSMUSG00000025007,55.47432732,74.92691135,124.5370057,137.5847126,63.59534246,436.857216,135.6735643,31.69211672,96.94146321,82.3160255,54.99197993,34.13451864,61.77585146,16.40912447,55.8326707,189.447273,206.2504128,113.298863,306.8957035,328.1190178
ENSMUSG00000025008,10.89674287,16.28845899,37.23271303,24.19071869,10.82473914,39.97861378,16.95919554,10.56403891,29.08243896,14.26811109,22.34049185,16.25453269,29.6524087,30.29376826,22.33306828,28.5958148,42.79809891,12.67679586,42.18965326,46.44331686
ENSMUSG00000048120,102.0331378,109.6756239,93.72372591,45.35759755,92.01028271,348.1773818,159.9009865,167.7041176,150.699911,164.632051,87.64346801,47.13814479,266.0480003,41.65393136,109.4320346,391.4052151,609.189961,82.39917308,432.784185,1179.17772
ENSMUSG00000025010,88.16455593,103.1602403,97.57538587,75.59599592,35.18040221,54.51629152,53.30032883,56.78170912,43.18301543,60.36508537,18.9034931,47.13814479,56.83378335,54.2763348,64.76589802,95.31938266,117.0118236,60.21478033,64.64543644,106.1561528
ENSMUSG00000049164,120.8547845,93.38716487,100.1431592,143.6323922,139.3685165,96.67555696,170.8033265,162.4220982,111.0420397,69.14546142,132.3244517,242.192537,130.9648051,219.6298199,84.86565947,161.4472044,209.8928042,167.9675451,161.9538302,249.1050632
ENSMUSG00000061132,13.86858183,21.71794532,57.77489953,16.6311191,21.64947828,44.3399171,49.6662155,13.20504863,13.21929044,51.58470931,134.0429511,17.87998596,45.30229107,35.34272963,93.79888678,249.0218872,97.88926878,47.53798447,69.40878439,57.90335608
ENSMUSG00000025014,70.33352214,60.8102469,34.66493972,24.19071869,29.76803264,39.97861378,9.690968878,27.73060213,4.406430146,6.58528204,42.96248432,47.13814479,18.94459445,55.53857514,68.11585826,7.744699841,0.910597849,16.63829456,10.20717417,4.825279674
ENSMUSG00000025016,3899.052721,3445.552025,3401.015752,2738.086972,2118.942687,3127.781365,3006.623094,3500.658392,3140.903408,1371.933758,1732.247368,2616.979763,2014.716436,2562.347899,2454.404204,3054.986214,3132.456601,1888.842583,2981.855816,3340.299854
ENSMUSG00000025017,1142.176775,757.9562917,599.5750685,2019.925011,729.3167997,2219.903391,1634.139627,604.7912274,2062.209308,625.6017938,984.7001406,848.4866062,736.3681494,662.6761807,1039.604329,1440.51417,1201.989161,1833.381601,2121.050794,1354.094108
ENSMUSG00000025019,214.9630184,204.148686,232.3834848,116.4178337,110.9535762,278.3965287,459.1096506,204.6782538,403.6290014,276.5818457,252.6194078,112.1562755,69.18895364,133.7974765,158.5647848,518.2991432,538.6186277,396.9421703,439.5889678,242.4703036
ENSMUSG00000025020,2.971838964,2.171794532,3.851659969,1.511919918,4.059277178,5.815071095,3.634113329,0,6.169002204,3.29264102,5.155498118,3.250906537,26.35769662,3.786721032,23.4497217,3.57447685,5.918886019,7.922997411,2.041434835,12.06319918
ENSMUSG00000025154,25.75593769,38.00640431,177.1763586,15.11919918,33.82730982,224.6071211,75.1050088,68.66625289,71.38416837,40.60923925,91.08046676,48.76359806,81.54412393,39.12945067,119.4819153,201.957942,428.8915869,60.21478033,219.7944839,569.9861615
ENSMUSG00000067199,268.4561197,241.069193,132.2403256,244.9310268,240.8504459,139.5617063,83.58460657,299.754604,135.7180485,248.0456235,134.0429511,113.7817288,217.4509972,111.0771503,175.314586,39.31924535,42.34279998,224.2208267,34.02391392,57.30019613
ENSMUSG00000047604,57.4555533,45.60768517,30.81327975,89.20327518,52.77060332,54.51629152,26.65016441,105.6403891,45.82687352,72.43810244,37.8069862,42.26178499,150.7330776,27.76928757,40.19952291,40.51073763,37.33451181,54.66868214,20.41434835,37.99907743
ENSMUSG00000035049,287.2777665,211.7499669,156.6341721,308.4316633,334.213821,516.8144436,660.1972548,363.1388374,481.1821719,1839.488783,128.887453,188.5525792,418.4284339,247.3991074,321.5961833,667.2356786,501.7394148,923.8214982,578.4065366,661.0633153
ENSMUSG00000011752,1976.272911,1998.050969,1154.214104,1726.612547,1267.847572,1897.166945,1367.637983,2382.190773,1782.841637,1313.763767,436.4988407,591.6649898,663.0608057,639.9558545,595.1762697,1629.365697,1423.264438,1636.098965,1597.082519,1819.733597
ENSMUSG00000034321,318.9773821,375.720454,209.273525,362.8607804,339.6261906,246.4136377,563.287566,334.0877304,369.2588462,340.2395721,269.8044015,312.0870276,255.340186,286.5285581,290.3298877,374.128577,284.5618278,420.7111625,306.8957035,263.5809022
ENSMUSG00000025157,416.0574549,444.1319818,417.2631633,213.1807085,190.7860274,419.4120027,350.0862507,297.1135942,387.7658528,194.2658202,75.6139724,78.0217569,165.5592819,153.993322,145.1649438,231.149503,188.9490537,230.5592247,389.9140535,210.5028258
ENSMUSG00000025159,203.0756625,192.2038161,263.1967645,285.7528646,346.3916526,325.6439813,289.5176952,142.6145252,313.7378264,424.7506916,264.6489034,427.4942097,292.4056969,516.2563007,313.7796094,319.3199319,278.1876429,308.2045993,276.9546593,224.3755048
ENSMUSG00000025171,197.1319846,225.8666313,309.4166842,346.2296613,248.9690003,284.2115998,340.3952818,166.3836128,351.6331257,538.8955803,140.9169486,172.2980465,270.1663904,175.4514078,157.4481314,285.3624018,287.2936214,239.2745218,249.0550499,270.8188217
ENSMUSG00000025172,19.81225976,14.11666446,34.66493972,90.7151951,18.9432935,2.180651661,2.422742219,5.282019453,5.287716175,457.6771018,8.592496864,55.26541113,149.9093996,41.65393136,14.51649438,4.170222992,1.821195698,15.05369508,2.041434835,1.809479878
ENSMUSG00000025176,4711.355371,4869.163341,2578.044406,4207.673133,3174.354753,2020.010322,1492.409207,4399.922204,1625.972724,1300.593203,2177.338705,4655.298161,1476.031011,3965.959161,1795.57869,278.2134481,224.9176687,1197.164909,386.5116621,761.7910285
ENSMUSG00000090369,13.86858183,18.46025352,32.09716641,15.11919918,16.23710871,16.7183294,25.4387933,30.37161185,20.26957867,70.24300843,6.873997491,22.75634576,7.413102176,20.19584551,5.58326707,15.48939968,16.39076128,22.18439275,11.56813073,7.237919511
ENSMUSG00000049670,2.971838964,6.515383596,10.27109325,6.047679673,9.471646749,7.995722756,9.690968878,17.16656322,2.643858088,18.65829911,18.9034931,11.37817288,11.53149227,0,8.933227313,10.72343055,10.01657634,4.753798447,12.24860901,14.47583902
ENSMUSG00000025178,1577.055877,1331.310048,853.7846264,1979.103173,1227.2548,1602.778971,1434.263394,1101.301056,1581.908422,2505.699816,977.8261431,965.5192416,774.2573383,1031.250361,1143.453096,914.4703274,848.6771953,1482.392816,1184.032204,934.8979368
ENSMUSG00000018821,949.9978554,1357.371582,1484.172975,1094.630021,1800.965975,2020.010322,1795.251985,1074.890959,1291.084033,1235.83793,1637.729902,2270.758216,579.0456477,2081.434327,1520.88195,502.8097435,387.0040859,1358.794056,1189.476031,250.3113831
ENSMUSG00000044345,610.2176006,491.9114615,531.5290757,269.1217455,660.3090877,588.0490645,307.6882619,205.9987587,614.2563624,362.1905122,496.6463187,229.1889109,985.9425894,373.6231419,401.9952291,251.4048718,432.0786794,384.2653744,521.9268395,462.6236887
ENSMUSG00000018820,307.0900263,249.7563712,287.590611,285.7528646,248.9690003,348.9042657,352.5089929,275.9855164,302.281108,392.9218284,197.6274279,185.3016726,323.7054617,236.0389443,245.6637511,369.3626078,306.8714751,368.4193796,369.4997051,419.7993316
ENSMUSG00000042532,2.971838964,4.343589064,3.851659969,0,14.88401632,2.907535548,7.268226658,14.5255535,2.643858088,7.682829047,18.9034931,19.50543922,9.884136234,5.048961376,3.349960242,25.02133795,15.48016343,9.507596894,12.24860901,12.06319918
ENSMUSG00000025184,247.653247,199.8050969,96.29149922,340.1819816,184.0205654,141.0154741,216.8354286,241.65239,187.7139242,266.7039226,185.5979323,242.192537,257.8112201,190.598292,211.0474953,392.5967073,390.1911783,304.2431006,184.4096134,299.1673398
ENSMUSG00000025185,21.79348573,22.80384259,10.27109325,24.19071869,8.118554357,155.5531518,93.27557545,38.29464103,29.08243896,32.9264102,12.02949561,6.501813075,37.06551088,8.835682409,13.39984097,384.2562614,318.2539483,36.44578809,303.4933121,287.7073005
ENSMUSG00000060224,220.9066963,259.5294466,254.2095579,226.7879878,376.1596852,292.9342064,77.52775102,386.9079249,156.8689132,145.9737519,230.2789159,177.1744063,82.36780195,176.7136482,243.4304443,58.38312188,43.25339783,183.0212402,111.5984376,145.9647101
ENSMUSG00000025188,125.8078495,91.21537034,103.9948192,99.78671461,104.1881142,247.1405215,161.1123576,100.3583696,105.7543235,245.8505295,106.5469611,34.13451864,117.7859568,65.63649789,106.0820743,205.5324189,160.2652214,165.5906459,264.025572,218.9470652
ENSMUSG00000025189,8.915516891,6.515383596,8.987206594,12.09535935,20.29638589,6.541954982,26.65016441,30.37161185,14.10057647,20.85339313,24.05899122,32.50906537,4.118390098,3.786721032,14.51649438,2.382984567,2.276494623,24.56129197,3.402391392,8.444239429
ENSMUSG00000025190,7462.287638,5745.482434,2072.193063,16839.76405,3128.349612,7126.369627,8184.023217,5044.328578,10704.10011,4232.141258,2950.663423,2452.808982,3079.732115,2643.131281,6623.988052,1597.791152,1394.580606,1217.764702,2101.316923,2320.959523
ENSMUSG00000040414,449.7382965,425.6717283,294.0100443,642.5659653,503.3503701,374.3452018,272.5584997,208.6397684,326.0758308,449.9942727,280.1153978,406.3633172,406.0732636,386.2455453,499.1440761,297.2773247,238.5766365,385.0576742,271.5108331,260.5651024
ENSMUSG00000025192,154.5356261,134.651261,44.93603297,163.2873512,27.06184786,84.31853088,38.76387551,14.5255535,37.01401323,20.85339313,22.34049185,69.89449055,44.47861305,53.01409445,87.0989663,109.6172901,199.8762279,72.09927644,110.9179594,135.1078309
ENSMUSG00000040018,685.5041877,519.0588931,448.076443,441.4806162,384.2782395,655.649266,404.5979506,419.9205465,567.5482028,190.9731792,209.6569235,229.1889109,441.4914185,292.8397598,326.0627969,389.0222305,347.3930794,364.4578809,538.9387964,451.7668094
ENSMUSG00000025193,287.2777665,385.4935294,445.5086697,155.7277516,286.8555873,163.5488746,256.8106753,227.1268365,326.0758308,114.1448887,231.9974153,427.4942097,220.7457092,363.5252191,180.8978531,110.2130362,91.05978491,228.9746252,156.510004,104.9498329
ENSMUSG00000025194,4793.576249,3255.520003,3815.711142,3563.595248,5749.289577,8885.428634,6153.765237,4978.303334,10222.91794,4398.968403,3332.170284,2977.830388,1907.638293,4065.676148,3586.690766,2941.198701,2375.749788,14111.65069,7748.606155,3047.767274
ENSMUSG00000025195,573.56492,377.8922486,326.1072107,338.6700617,401.8684407,564.7887801,918.2193012,3739.669773,777.2942778,4108.118446,378.069862,258.4470697,355.0052264,278.955116,672.2253553,1082.470739,646.0691739,1183.695813,394.6774014,463.8300086
ENSMUSG00000025196,5823.813756,5088.514588,5091.894479,8168.903319,7673.386959,2321.667135,1565.091474,5728.350097,2837.741014,3821.658677,5610.900452,3454.088196,3989.896327,4624.848621,6663.070922,1010.981202,498.5523224,4694.375966,1586.875345,2039.886982
ENSMUSG00000025197,3079.81578,2254.322724,1725.543666,4201.625453,3513.980944,505.1843014,900.0487345,5054.892617,1283.152459,1153.521904,4987.08518,2394.292665,3234.583583,3302.02074,4469.963617,763.7465536,490.3569417,1667.790955,446.3937506,3796.288783
ENSMUSG00000025198,1010.425248,953.4177995,1675.472086,1124.868419,719.845153,1145.569006,975.1537433,1444.63232,997.6157851,446.7016317,1397.13999,1111.810036,395.3654494,859.5856743,768.2575489,750.0443923,738.9501545,938.8751932,702.9340615,455.3857692
ENSMUSG00000025199,2450.776532,2103.383004,2128.684076,2898.350484,1511.404203,1251.694053,1539.65268,1464.439893,1909.746825,572.9195375,1617.10791,3239.528364,1140.794057,2710.030019,1276.334852,677.363363,602.8157761,1216.180103,1077.197115,507.8606857
ENSMUSG00000025200,160.479304,148.7679254,154.0663987,149.6800719,220.55406,148.2843129,147.7872754,100.3583696,173.6133478,163.534504,161.538941,149.5417007,135.0831952,207.0074164,154.0981711,137.0216126,141.1426666,183.8135399,133.3737426,168.2816286
ENSMUSG00000057506,374.4517094,521.2306877,567.4779021,400.6587784,381.5720548,412.1431639,1079.331659,666.8549559,412.4418617,695.8448022,256.0564065,620.9231486,199.3300807,527.6164638,261.2968989,829.8743753,510.8453933,671.0778807,445.032794,505.4480458
ENSMUSG00000025203,108.9674287,124.8781856,159.2019454,104.3224744,305.7988808,682.5439698,302.8427774,190.1527003,124.2613301,222.8020424,522.4238093,229.1889109,526.3302545,169.1402061,252.3636716,340.766793,608.7346621,191.7365374,306.2152252,721.3793112
ENSMUSG00000037071,29810.51665,23542.25273,3605.153731,22412.70087,102755.1894,5197.946675,3351.863861,27812.47343,6602.594931,5021.277556,46207.01113,44400.88149,27677.22881,27766.76309,9740.567731,16326.42301,9750.681768,44332.33972,4895.360734,41676.5437
ENSMUSG00000051984,33.68084159,33.66281525,106.5625925,39.30991788,60.88915767,41.43238155,25.4387933,18.48706809,65.21516616,37.31659823,25.77749059,82.8981167,63.4232075,61.84977686,30.14964218,5.957461416,5.00828817,31.69198965,38.78726186,8.444239429
ENSMUSG00000025204,3220.482824,4877.850519,4211.148232,2825.778327,3823.839102,1410.154741,1649.887451,4533.293196,1734.370905,3064.351243,2806.309476,6111.70429,2757.674009,6044.869008,3128.862866,1003.236503,873.2633373,1804.066511,995.5397212,1431.901743
ENSMUSG00000036450,403.1794861,332.2845634,243.9384647,359.8369406,292.2679568,314.740723,499.0848972,219.2038073,393.9348551,597.0655716,183.8794329,117.0326353,1047.718441,191.8605323,294.7965013,517.7033971,539.0739267,614.8245991,479.7371862,390.2444936
ENSMUSG00000036097,259.5406028,216.0935559,252.9256713,319.0151028,178.6081958,226.0608888,254.387933,212.601283,168.3256316,178.9001621,175.286936,165.7962334,229.8061674,175.4514078,178.6645463,649.9590405,679.7612943,289.9817053,345.0024871,398.688733
ENSMUSG00000025207,1723.666599,1448.586953,3280.330407,1350.144487,3432.7954,1269.139267,737.7250058,2354.460171,1737.89605,1364.250929,2055.32525,2121.216516,1054.307865,2638.082319,2615.202296,310.3837398,245.8614193,1806.44341,878.4974573,710.522432
ENSMUSG00000025208,564.6494031,751.4409081,652.2144214,696.9950824,771.2626639,425.9539577,559.6534527,398.7924687,444.1681587,482.9206829,848.9386901,723.3267046,595.5192081,737.148361,1048.537556,290.128371,354.6778622,610.8631004,378.3459227,303.9926194
ENSMUSG00000025209,662.7200889,567.9242701,499.4319093,403.6826182,511.4689245,366.349479,318.5906019,448.9716535,402.7477153,454.3844608,304.174389,266.5743361,417.6047559,345.8538543,314.8962628,318.7241858,277.732344,495.9796379,311.6590515,129.6793912
ENSMUSG00000035342,213.9724054,215.0076587,128.3886656,257.0263861,369.3942232,307.4718842,199.8762331,129.4094766,300.518536,546.5784093,245.7454103,87.77447651,728.9550473,118.6505923,207.697535,334.2135855,399.7524557,234.5207234,239.528354,305.1989394
ENSMUSG00000074818,0.990612988,9.773075394,2.567773312,3.023839837,12.17783153,13.81079385,0,2.641009726,1.762572058,12.07301707,15.46649435,3.250906537,21.41562851,0,13.39984097,6.553207558,13.65896774,5.546098188,4.08286967,4.825279674
ENSMUSG00000025212,40.61513251,34.74871251,38.51659969,46.86951747,23.00257068,84.31853088,26.65016441,26.41009726,15.86314853,81.2184785,44.68098369,19.50543922,151.5567556,16.40912447,37.96621608,143.5748201,155.2569333,32.48428939,90.50361102,401.1013729
ENSMUSG00000025213,30.70900263,35.83460978,15.40663987,45.35759755,50.06441853,74.86904035,26.65016441,34.33312644,20.26957867,44.99942727,25.77749059,29.25815884,61.77585146,23.98256654,24.56637511,4.765969133,6.829483868,13.4690956,11.56813073,15.68215894
ENSMUSG00000025217,241.7095691,217.1794532,281.1711777,154.2158317,189.432935,308.198768,319.801973,166.3836128,359.5646999,166.827145,204.5014254,123.5344484,327.8238518,148.9443606,185.3644667,142.979074,177.1112816,267.7973125,280.3570507,129.0762313
ENSMUSG00000057605,3.962451952,9.773075394,6.419433281,3.023839837,10.82473914,3.634419435,8.479597768,1.320504863,9.694146321,10.97547007,24.05899122,16.25453269,8.236780195,12.62240344,23.4497217,8.936192125,3.187092472,4.753798447,5.443826227,7.84107947
ENSMUSG00000025218,119.8641715,141.1666446,115.5497991,151.1919918,194.8453046,218.0651661,151.4213887,95.07635015,154.2250551,257.9235466,132.3244517,100.7781027,194.3880126,106.0281889,169.7313189,137.6173587,124.7519053,180.644341,160.5928737,109.1719526
ENSMUSG00000041035,258.5499899,268.2166247,197.7185451,276.6813451,305.7988808,276.9427609,238.6401086,344.6517693,205.3396448,317.1910849,195.9089285,191.8034857,247.1034059,183.0248499,338.3459845,343.1497776,242.2190279,277.3049094,285.1203986,218.9470652
ENSMUSG00000040913,289.2589925,231.2961177,128.3886656,314.479343,173.1958263,268.2201543,174.4374398,241.65239,208.8647889,352.3125891,77.33247177,89.39992978,386.3049912,89.61906443,179.7811997,175.7451118,96.523372,281.2664081,182.3681786,390.2444936
ENSMUSG00000056209,705.3164474,918.669087,698.434341,659.1970844,523.646756,377.2527373,858.8621168,687.9830338,541.1096219,401.7022045,596.3192823,1523.049713,471.1438272,1297.583074,624.2092585,605.8738261,402.0289504,667.9086818,617.1937984,527.7649643
ENSMUSG00000025220,1066.890188,746.0114217,568.7617887,1407.597444,916.0435499,1406.520321,1549.343649,958.6865307,1446.190374,1177.667938,965.7966475,1618.951456,948.8770785,1235.733297,766.0242421,1471.49297,1509.771234,1644.021963,1227.582814,769.028948
ENSMUSG00000039901,167.413595,145.5102336,116.8336857,110.370154,132.6030545,149.0111968,236.2173664,92.43534043,207.1022169,107.5596067,101.391463,82.8981167,230.6298455,92.14354512,131.7651029,140.5960894,151.6145419,216.2978293,226.5992667,142.3457504
ENSMUSG00000074811,101.0425248,92.30126761,86.02040597,114.9059138,78.47935878,104.6712797,165.957842,89.7943307,96.94146321,148.1688459,63.58447679,79.64721017,92.25193819,68.16097858,46.89944339,150.1280277,123.3860085,83.19147282,85.05978479,211.7091457
