"","KW_Pval","Pval_d1t1_vs_d1t2","log2FoldChange_d1t1_vs_d1t2","Pval_d1t1_vs_d2t1","log2FoldChange_d1t1_vs_d2t1","Pval_d1t1_vs_d2t2","log2FoldChange_d1t1_vs_d2t2","Pval_d1t2_vs_d2t1","log2FoldChange_d1t2_vs_d2t1","Pval_d1t2_vs_d2t2","log2FoldChange_d1t2_vs_d2t2","Pval_d2t1_vs_d2t2","log2FoldChange_d2t1_vs_d2t2"
"ENSMUSG00000042726",0.0164158656184482,0.0528879294252798,-0.476365465368683,0.22261320515682,-0.44111933637218,0.0233790026157444,-0.730372555792844,1,0.0352461289965025,1,-0.254007090424161,1,-0.289253219420663
"ENSMUSG00000029452",0.184789060667494,1,-0.153177320141565,1,0.380585673729921,0.987613420296689,-0.618628556498945,0.987613420296689,0.533762993871486,1,-0.46545123635738,0.22261320515682,-0.999214230228866
"ENSMUSG00000106590",0.943760591414418,1,0.204668115557563,1,-0.302811641249241,1,-0.209525538209631,1,-0.507479756806804,1,-0.414193653767194,1,0.0932861030396095
"ENSMUSG00000042594",0.107513696321046,1,-0.302617601786365,1,-0.170544876326883,0.129218275666543,-0.876184632594327,1,0.132072725459482,0.8937667468433,-0.573567030807962,0.325916268762689,-0.705639756267444
"ENSMUSG00000064267",0.208499236547146,1,0.336344087834771,1,-1.054549063243,0.987613420296689,-0.856900638452153,1,-1.39089315107777,0.253417121756203,-1.19324472628692,1,0.197648424790844
"ENSMUSG00000038582",0.139152183490568,0.806885880862891,-0.400411822100768,1,0.169288899544557,1,0.0571192511225271,0.129218275666543,0.569700721645325,0.8937667468433,0.457531073223295,1,-0.11216964842203
"ENSMUSG00000029467",0.268332049477675,1,0.410473435403966,0.806885880862891,0.367452687155032,1,0.224967042282486,1,-0.0430207482489348,1,-0.18550639312148,0.368212974836413,-0.142485644872546
"ENSMUSG00000106375",0.019410193044309,1,-0.433088569633887,0.0276707006946457,-2.47414207923523,0.652856580243274,-0.993820026386327,0.0836405535631546,-2.04105350960134,1,-0.56073145675244,1,1.4803220528489
"ENSMUSG00000029469",0.451510497926005,1,-0.35636996279865,1,0.0879516951167111,1,-0.0996236668494113,0.726683205941114,0.444321657915361,1,0.256746295949238,1,-0.187575361966122
"ENSMUSG00000029471",0.0310098740955146,0.806885880862891,0.650602164566,1,-0.234089370605865,1,-0.215447392904257,0.0276707006946457,-0.884691535171865,0.170475483597854,-0.866049557470257,1,0.0186419777016084
"ENSMUSG00000029472",0.6975180135774,1,-0.236867566190935,1,-0.0837162528201499,1,-0.0981673824640807,1,0.153151313370785,1,0.138700183726854,1,-0.0144511296439309
"ENSMUSG00000080836",0.0125569928561895,1,0.378335161751249,1,-1.03329803381202,0.253417121756203,2.15884990841945,0.325916268762689,-1.41163319556327,1,1.7805147466682,0.00804384670337688,3.19214794223148
"ENSMUSG00000054434",0.182119304624333,1,0.238336732512538,0.98761342029669,0.057711397915206,0.195056667874317,0.723293503487554,1,-0.180625334597332,1,0.484956770975016,1,0.665582105572348
"ENSMUSG00000029449",0.213568085538464,1,-2.14971968707383,0.726683205941115,-1.15350190870108,0.287752883586541,-1.17029107349938,1,0.996217778372749,1,0.979428613574443,1,-0.0167891647983053
"ENSMUSG00000090086",0.00524094678518804,0.0384566636927224,1.18803637833464,1,0.0217003794381998,0.0528879294252797,1.456618305567,0.0969415875670879,-1.16633599889644,1,0.26858192723236,0.129218275666543,1.4349179261288
"ENSMUSG00000104156",0.106978485280056,0.80688588086289,1.18302883608262,1,0.590392006094013,0.112067095784955,1.71603412073264,1,-0.59263682998861,1,0.533005284650014,0.652856580243274,1.12564211463862
"ENSMUSG00000038384",0.0295963333970305,1,-0.240885861708703,0.0836405535631547,-0.732487824532013,0.253417121756203,-0.603180482708613,0.195056667874317,-0.49160196282331,0.523071818441571,-0.36229462099991,1,0.1293073418234
"ENSMUSG00000029442",0.251163714969585,1,0.046664625268951,0.652856580243274,-0.782591494662877,1,-0.0580581441244579,0.368212974836413,-0.829256119931828,1,-0.104722769393409,1,0.724533350538419
"ENSMUSG00000049550",0.106978485280056,0.80688588086289,-0.434218946121387,1,-0.892491426168422,0.112067095784955,-0.617437525005152,1,-0.458272480047035,1,-0.183218578883765,0.652856580243274,0.27505390116327
"ENSMUSG00000029422",0.0306901527430945,1,-0.112429630475204,0.0384566636927224,-0.738030135776869,1,-0.410930711693472,0.0969415875670879,-0.625600505301665,1,-0.298501081218268,0.652856580243274,0.327099424083397
"ENSMUSG00000029414",0.0445011345518331,0.8937667468433,-3.90216395071019,0.652856580243274,-2.37955183632143,0.0276707006946457,-4.37679747607055,1,1.52261211438876,0.98761342029669,-0.474633525360362,1,-1.99724563974912
"ENSMUSG00000045502",0.242960304946918,1,-0.329936590175387,1,0.0490011657770414,0.253417121756203,-0.800299792137942,1,0.378937755952428,1,-0.470363201962556,1,-0.849300957914984
"ENSMUSG00000000915",0.398727255621442,0.652856580243274,-0.279295176325409,1,0.0988216808027854,1,0.0277300598319617,1,0.378116857128195,1,0.307025236157371,1,-0.0710916209708238
"ENSMUSG00000066278",0.00127339190532362,0.466468454692815,-1.06049352348425,0.98761342029669,1.17024453950578,0.22261320515682,-1.38240088212932,0.00967345803343742,2.23073806299004,1,-0.321907358645062,0.00307202713313942,-2.5526454216351
"ENSMUSG00000104818",0.00272909477355816,0.179921417681248,-Inf,1,-Inf,0.00750995466007122,-Inf,0.380596274014595,6.49568439049699,1,-0.724884924296536,0.0214976164027683,-7.22056931479353
"ENSMUSG00000047635",0.0524347241217284,1,0.132088155369783,1,-0.0171772326649675,0.0528879294252798,0.90029436186313,1,-0.14926538803475,0.253417121756203,0.768206206493348,0.368212974836413,0.917471594528098
"ENSMUSG00000029392",0.49469922162017,1,-0.703956273590583,1,-2.48321339830941,0.987613420296689,0.0765509009628869,1,-1.77925712471883,1,0.78050717455347,1,2.5597642992723
"ENSMUSG00000029478",0.0319887191981631,0.726683205941114,-1.13133629487858,1,-0.271900407949705,0.0451578909987473,-1.23845735440938,1,0.859435886928873,1,-0.107121059530801,0.129218275666543,-0.966556946459673
"ENSMUSG00000008348",0.205511674044995,1,-0.702766108750623,0.325916268762689,-0.927687682397606,0.585092953900933,-0.836685827315181,1,-0.224921573646984,1,-0.133919718564558,1,0.0910018550824255
"ENSMUSG00000072612",0.272146670300179,1,-0.619551820704252,1,0.138392748098046,1,-1.71532981204904,1,0.757944568802298,0.523071818441571,-1.09577799134479,0.523071818441571,-1.85372256014708
"ENSMUSG00000029480",0.003224741602113,0.0836405535631547,-1.59201643044055,1,0.00107450572321853,0.0617792938327118,-1.4308240780182,0.0451578909987473,1.59309093616377,1,0.161192352422348,0.0326638908312148,-1.43189858374142
"ENSMUSG00000029482",0.0466058963088677,0.325916268762689,0.649031969017594,1,0.00648564067574633,0.148610940055914,0.607715846271753,0.523071818441571,-0.642546328341847,1,-0.0413161227458409,0.253417121756203,0.601230205596006
"ENSMUSG00000044017",0.162819807146572,1,-2.64378288857832,0.726683205941114,-3.28651479470863,0.170475483597854,-1.62264737142446,1,-0.642731906130305,1,1.02113551715386,1,1.66386742328417
"ENSMUSG00000029439",0.0279541462198101,1,-0.450580776686845,1,-0.275222397535697,0.0165572936118174,-0.804518812759099,1,0.175358379151148,0.466468454692815,-0.353938036072254,0.466468454692815,-0.529296415223402
"ENSMUSG00000029436",0.469638002992591,1,-0.485777876583554,1,-0.824760676416051,1,-1.07998387004428,1,-0.338982799832497,1,-0.594205993460722,1,-0.255223193628225
"ENSMUSG00000029432",0.286556017672962,1,-0.465180542988077,1,-1.28316984587331,1,0.342072671948852,0.466468454692816,-0.817989302885233,0.98761342029669,0.807253214936929,1,1.62524251782216
"ENSMUSG00000086916",0.0953503230169813,0.523071818441571,-1.60103329656226,0.0969415875670879,-1.83804575338266,0.466468454692816,-1.58838947563402,1,-0.237012456820405,1,0.0126438209282396,1,0.249656277748644
"ENSMUSG00000029446",0.0112416216200096,1,-0.696838357040701,0.0528879294252797,1.18073543025885,0.8937667468433,0.619734220683434,0.0197007659164142,1.87757378729955,0.466468454692816,1.31657257772414,1,-0.561001209575411
"ENSMUSG00000025537",0.204524677361787,0.652856580243274,-2.75484637356107,0.253417121756203,-4.10753165915772,1,-0.920213635946906,1,-1.35268528559666,1,1.83463273761416,1,3.18731802321082
"ENSMUSG00000066735",0.00261697795785378,0.0528879294252797,0.754181537037224,0.466468454692816,0.468759640115992,0.00166948322981299,1.14108540111829,1,-0.285421896921232,1,0.38690386408107,0.368212974836413,0.672325761002302
"ENSMUSG00000025534",0.00432608279401326,1,-0.638754323227312,1,0.514454147240477,0.148610940055914,-1.38173371888113,0.0836405535631547,1.15320847046779,1,-0.742979395653814,0.00455131944063285,-1.8961878661216
"ENSMUSG00000029673",0.0992501854007264,1,-0.424320871446594,0.726683205941114,-1.28322578102326,0.112067095784955,-1.46092232763595,1,-0.85890490957667,0.585092953900933,-1.03660145618936,1,-0.17769654661269
"ENSMUSG00000058905",0.56885627537181,1,0.0946194315508044,1,-0.668847291739916,1,0.360411186675718,1,-0.76346672329072,1,0.265791755124913,1,1.02925847841563
"ENSMUSG00000015944",0.232773422726875,1,-1.43752996929574,0.987613420296689,-2.34428834520085,0.287752883586541,-1.10710160642958,1,-0.906758375905111,1,0.330428362866165,1,1.23718673877128
"ENSMUSG00000061979",0.0893250802702306,0.987613420296689,0.136424734239675,1,0.145771816263903,0.0836405535631546,0.593362107587736,1,0.00934708202422812,1,0.456937373348061,0.523071818441571,0.447590291323832
"ENSMUSG00000015950",0.0669691563818473,0.652856580243274,-0.913967268920651,1,-0.346041637697801,0.0719772847482237,-2.45617747919477,1,0.56792563122285,1,-1.54221021027412,0.414956951645842,-2.11013584149697
"ENSMUSG00000040751",0.00665746064295351,1,0.216913694228564,0.652856580243274,-1.08103810141051,0.0233790026157444,-2.79794787634592,0.523071818441571,-1.29795179563907,0.0165572936118174,-3.01486157057448,1,-1.71690977493541
"ENSMUSG00000029674",0.0101691420552728,0.987613420296689,-0.545288738182463,1,0.073457029859285,0.0165572936118174,-1.76847337034862,1,0.618745768041748,0.652856580243275,-1.22318463216616,0.0326638908312148,-1.8419304002079
"ENSMUSG00000029675",0.13778666587133,0.726683205941114,-1.55591172928852,0.987613420296689,-2.27112251644092,0.129218275666543,-2.08312839443227,1,-0.715210787152394,1,-0.527216665143741,1,0.187994122008653
"ENSMUSG00000047501",0.00418979564660706,0.806885880862891,-2.70408324533386,1,0.55026030700237,0.0197007659164142,-6.40408794197648,0.466468454692816,3.25434355233623,0.8937667468433,-3.70000469664262,0.00804384670337686,-6.95434824897885
"ENSMUSG00000029681",0.0463673286498806,0.22261320515682,0.350750651398784,1,0.000262854757547554,1,-0.132734350635996,1,-0.350487796641236,0.0451578909987473,-0.483485002034779,1,-0.132997205393543
"ENSMUSG00000049551",0.0074027608895274,0.0326638908312148,-3.39140750892238,1,-1.46961865725878,0.0451578909987473,-2.94826193231491,0.195056667874317,1.9217888516636,1,0.443145576607474,0.253417121756203,-1.47864327505613
"ENSMUSG00000039959",0.0726298867251082,0.726683205941114,-1.022168891338,1,-1.18035062475248,0.0719772847482237,-2.85968283963303,1,-0.15818173341448,1,-1.83751394829503,0.466468454692816,-1.67933221488055
"ENSMUSG00000080972",0.00106001467292641,0.00307202713313942,-3.2851614091727,1,-0.856543275387787,0.00804384670337687,-2.40243180621555,0.195056667874317,2.42861813378491,1,0.882729602957152,0.368212974836413,-1.54588853082776
"ENSMUSG00000004951",0.10125705715312,1,-0.78722568344101,1,-1.66658477585383,0.112067095784955,-2.15135558235513,1,-0.879359092412823,1,-1.36412989891412,0.368212974836413,-0.484770806501294
"ENSMUSG00000051391",0.0117258755784214,0.585092953900933,-0.514432204747968,1,-0.0622106381027502,0.0276707006946457,-1.04333762771021,0.726683205941114,0.452221566645218,1,-0.528905422962247,0.0384566636927224,-0.981126989607464
"ENSMUSG00000004947",0.0157413018350099,0.368212974836413,-0.985232322138841,1,0.183625964604347,0.148610940055914,-0.757428041100249,0.148610940055914,1.16885828674319,1,0.227804281038591,0.0528879294252797,-0.941054005704596
"ENSMUSG00000042985",0.370959951027311,1,-3.40136593850183,0.726683205941114,-3.46188047907971,1,-0.152646811532164,1,-0.0605145405778738,1,3.24871912696967,0.987613420296689,3.30923366754754
"ENSMUSG00000029703",0.0498181552243759,0.368212974836413,-0.65392344750683,1,0.264810336642883,1,-0.333851868155703,0.0719772847482238,0.918733784149714,1,0.320071579351127,0.368212974836413,-0.598662204798586
"ENSMUSG00000039747",0.115280854030534,0.98761342029669,-0.768334976006352,1,-0.500549937629534,0.0969415875670879,-2.00446740967076,1,0.267785038376818,1,-1.23613243366441,0.98761342029669,-1.50391747204123
"ENSMUSG00000005057",0.0150940310592377,0.22261320515682,-1.5742184733792,1,-0.28077886087279,0.0276707006946457,-1.80986337284787,0.726683205941115,1.29343961250641,1,-0.235644899468667,0.129218275666543,-1.52908451197508
"ENSMUSG00000029705",0.239520156508187,1,-0.125714449103843,1,-0.007840610480745,1,-0.130965881663532,0.368212974836413,0.117873838623098,1,-0.00525143255968839,0.585092953900933,-0.123125271182787
"ENSMUSG00000001739",0.33396524909016,1,-1.44708935982138,1,-1.03460502417195,1,-0.094908745018641,0.414956951645842,0.412484335649427,1,1.35218061480274,1,0.93969627915331
"ENSMUSG00000037411",0.0213239860450728,1,0.892269275325913,1,3.06817903075572,0.287752883586541,-0.407609977349367,0.368212974836413,2.17590975542981,1,-1.29987925267528,0.0165572936118174,-3.47578900810509
"ENSMUSG00000023328",0.183005190145158,1,0.619784720467338,1,-2.53472870049201,0.8937667468433,1.09999291411254,0.726683205941115,-3.15451342095935,1,0.480208193645202,0.325916268762689,3.63472161460455
"ENSMUSG00000029710",0.169303722457877,1,0.00948451774620253,0.368212974836413,0.49084441163351,1,-0.520515254034816,0.585092953900933,0.481359893887308,1,-0.529999771781019,0.325916268762689,-1.01135966566833
"ENSMUSG00000029722",0.737971332651799,1,-0.362587547913506,1,-0.184803760403936,1,-0.111039845208884,1,0.17778378750957,1,0.251547702704622,1,0.0737639151950522
"ENSMUSG00000037108",0.0211025124141002,0.253417121756203,-0.751515304042661,1,0.194084050187774,1,0.239328947746211,0.0719772847482238,0.945599354230435,0.0276707006946457,0.990844251788872,1,0.0452448975584378
"ENSMUSG00000046245",0.0711727949813558,1,0.121819705896312,1,-0.00385450204108861,0.0836405535631547,-1.98847183618522,1,-0.1256742079374,0.287752883586541,-2.11029154208153,0.368212974836413,-1.98461733414413
"ENSMUSG00000066684",0.0537926388261611,1,0.394945549239556,1,-0.311688306960034,0.0836405535631547,-1.93021477606915,1,-0.70663385619959,0.148610940055914,-2.32516032530871,1,-1.61852646910912
"ENSMUSG00000083813",0.000891773301256047,1,1.32856574168992,1,-1.55381900501004,0.0528879294252797,4.19467649334621,0.0969415875670878,-2.88238474669996,0.806885880862891,2.86611075165629,0.000572373520094536,5.74849549835625
"ENSMUSG00000029729",0.0200285853706871,0.22261320515682,0.604026487272851,1,0.33115892806952,0.0719772847482237,0.778297190479338,0.368212974836413,-0.27286755920333,1,0.174270703206487,0.129218275666543,0.447138262409817
"ENSMUSG00000036980",0.0475721765858404,1,-0.310877054895011,1,0.984469004732948,0.652856580243274,-0.579022901695191,0.325916268762689,1.29534605962796,1,-0.26814584680018,0.0451578909987473,-1.56349190642814
"ENSMUSG00000036968",0.0159073409310984,0.466468454692816,-0.5453362036816,1,0.0594570894757892,0.0528879294252798,-1.13557393287341,0.466468454692816,0.604793293157389,1,-0.590237729191811,0.0528879294252798,-1.1950310223492
"ENSMUSG00000075585",0.141921798673232,0.806885880862891,-1.49566018668142,1,-1.42804164478924,0.287752883586541,-1.59080778569947,1,0.0676185418921793,1,-0.0951475990180504,0.523071818441571,-0.162766140910229
"ENSMUSG00000036817",0.329385586926685,1,0.0081352674852937,1,-0.327867341852465,0.8937667468433,-0.410727981542705,1,-0.336002609337759,1,-0.418863249027999,0.523071818441571,-0.0828606396902399
"ENSMUSG00000056413",0.0620516976934032,0.806885880862891,-1.04653612633815,1,-0.883128848217959,0.0451578909987473,-2.41794412290999,1,0.163407278120196,1,-1.37140799657183,0.652856580243274,-1.53481527469203
"ENSMUSG00000053581",0.00271700981817511,1,-0.421672597857059,0.987613420296689,0.709731979308799,0.148610940055914,-1.95859100881614,0.112067095784955,1.13140457716586,1,-1.53691841095908,0.00166948322981299,-2.66832298812494
"ENSMUSG00000036718",0.0726298867251082,1,-0.673685978429066,1,-0.0562254828547025,0.0969415875670879,-2.0038061020819,1,0.617460495574364,1,-1.33012012365283,0.22261320515682,-1.94758061922719
"ENSMUSG00000029547",0.0323216693447796,0.195056667874317,-1.80236404327457,1,-0.580402314483287,0.0384566636927224,-1.243955152395,1,1.22196172879128,1,0.55840889087957,0.523071818441571,-0.663552837911713
"ENSMUSG00000018143",0.00507616457064044,0.368212974836413,-1.9093884008223,1,0.0730680268262705,0.0617792938327118,-2.19747127320936,0.112067095784955,1.98245642764857,1,-0.28808287238706,0.0138785012176004,-2.27053930003563
"ENSMUSG00000029560",0.00261697795785378,1,-0.392833243030689,0.466468454692816,0.601760432525938,0.368212974836413,-0.392491152698787,0.0528879294252797,0.994593675556627,1,0.000342090331901973,0.00166948322981299,-0.994251585224725
"ENSMUSG00000056076",0.0164158656184482,0.585092953900933,-0.826172601743888,1,0.121430409718114,0.0969415875670879,-0.774588914127936,0.287752883586541,0.947603011462002,1,0.0515836876159525,0.0384566636927224,-0.896019323846049
"ENSMUSG00000036599",0.323365332748553,1,-0.769370291706348,1,-1.09633834983483,0.466468454692816,-1.70749920529082,1,-0.326968058128482,1,-0.938128913584475,1,-0.611160855455993
"ENSMUSG00000029570",0.166032008385134,1,-0.172546761228984,1,-0.313037127755595,0.170475483597854,-1.77228601417698,1,-0.140490366526611,0.726683205941115,-1.599739252948,1,-1.45924888642139
"ENSMUSG00000036565",0.118771208616383,1,-0.294195201706133,1,0.292018431483561,0.8937667468433,-1.37598700099532,1,0.586213633189694,0.585092953900933,-1.08179179928918,0.112067095784955,-1.66800543247888
"ENSMUSG00000036526",0.0297502240721088,1,-0.00479708299617112,0.893766746843301,-1.23895385671426,0.0719772847482238,-2.56391438291402,0.893766746843301,-1.23415677371809,0.0719772847482238,-2.55911729991785,1,-1.32496052619976
